index,day,titleName,titleID,authorName,authorID,rating,url
1,wed,2023 요즘연애 특),807831,네이버웹툰 작가,305532,9.56,https://comic.naver.com/webtoon/list?titleId=807831
2,wed,성스러운 작가생활,807859,이작가야,364374,9.94,https://comic.naver.com/webtoon/list?titleId=807859
3,wed,전지적 독자 시점,747269,UMI / 슬리피-C / 싱숑,747269,9.94,https://comic.naver.com/webtoon/list?titleId=747269
4,wed,캐슬2:만인지상,807178,정연,329642,9.96,https://comic.naver.com/webtoon/list?titleId=807178
5,wed,헬퍼 2 : 킬베로스,670143,삭,207951,8.72,https://comic.naver.com/webtoon/list?titleId=670143
6,wed,백XX,804862,"병장, 박태준 만화회사 / 펀치킥",804862,9.81,https://comic.naver.com/webtoon/list?titleId=804862
7,wed,66666년 만에 환생한 흑마법사,775141,팀 더 지크 / 파사 / 화봉,775141,9.94,https://comic.naver.com/webtoon/list?titleId=775141
8,wed,일렉시드,717481,손제호 / 제나,717481,9.85,https://comic.naver.com/webtoon/list?titleId=717481
9,wed,닥터앤닥터 병원일기,807306,닥터베르,327581,8.12,https://comic.naver.com/webtoon/list?titleId=807306
10,wed,황후를 훔친 이는 누구인가,805737,핀쿠 / 뮬리 / Lee jihye,805737,9.92,https://comic.naver.com/webtoon/list?titleId=805737
11,wed,격기3반,701535,이학,313219,9.33,https://comic.naver.com/webtoon/list?titleId=701535
12,wed,튜토리얼 탑의 고인물,738694,토프 / 방구석김씨,738694,9.79,https://comic.naver.com/webtoon/list?titleId=738694
13,wed,왕따가 격투기를 너무 잘함,806888,팀꿀빨 / 아몬드빵,806888,8.90,https://comic.naver.com/webtoon/list?titleId=806888
14,wed,내가 죽기로 결심한 것은,783523,YUJU,351898,9.96,https://comic.naver.com/webtoon/list?titleId=783523
15,wed,나쁜사람,750184,둠스,311277,9.67,https://comic.naver.com/webtoon/list?titleId=750184
16,wed,운명을 보는 회사원,797443,영완(映完) / 임성욱,797443,9.97,https://comic.naver.com/webtoon/list?titleId=797443
17,wed,빌드업,750826,911,336051,9.86,https://comic.naver.com/webtoon/list?titleId=750826
18,wed,칼에 취한 밤을 걷다,795542,JP / 송민 / 유진성,795542,9.91,https://comic.naver.com/webtoon/list?titleId=795542
19,wed,악의 등교,808272,팀 더 지크 / 시원 / 산천,808272,9.92,https://comic.naver.com/webtoon/list?titleId=808272
20,wed,쓰레기는 쓰레기통에!,790404,EDDiERiNG,353635,9.98,https://comic.naver.com/webtoon/list?titleId=790404
21,wed,흔한 빙의물인 줄 알았다,808018,DOYOSAY / 아진 / 레몬개구리,808018,9.96,https://comic.naver.com/webtoon/list?titleId=808018
22,wed,급식아빠,758662,김재한,251751,9.80,https://comic.naver.com/webtoon/list?titleId=758662
23,wed,가짜 동맹,788167,케냠,352915,9.98,https://comic.naver.com/webtoon/list?titleId=788167
24,wed,마른 가지에 바람처럼,748535,화음 / 달새울,748535,9.98,https://comic.naver.com/webtoon/list?titleId=748535
25,wed,사상최강,748536,이단아 / 황규영,748536,9.91,https://comic.naver.com/webtoon/list?titleId=748536
26,wed,베이비 폭군,807019,아원 / 이흰,807019,9.97,https://comic.naver.com/webtoon/list?titleId=807019
27,wed,세상은 돈과 권력,710747,한동우 / 이도희,710747,9.88,https://comic.naver.com/webtoon/list?titleId=710747
28,wed,남사친의 법칙,808738,이도윤,337217,9.96,https://comic.naver.com/webtoon/list?titleId=808738
29,wed,"안녕, 나의 수집",799267,하린,357805,9.96,https://comic.naver.com/webtoon/list?titleId=799267
30,wed,말숙이를 부탁해,807634,임규현,364342,9.93,https://comic.naver.com/webtoon/list?titleId=807634
31,wed,에브리띵 이즈 파인,804145,마이크 버첼,360249,9.97,https://comic.naver.com/webtoon/list?titleId=804145
32,wed,미래의 골동품 가게,742105,구아진,51,9.97,https://comic.naver.com/webtoon/list?titleId=742105
33,wed,헤어지면 죽음,783861,봄소희 / KYMA,783861,9.94,https://comic.naver.com/webtoon/list?titleId=783861
34,wed,인과관계,789652,강환영,322688,9.96,https://comic.naver.com/webtoon/list?titleId=789652
35,wed,판타지 여동생!,730425,유누,326482,9.84,https://comic.naver.com/webtoon/list?titleId=730425
36,wed,"이혼은 쉬운데, 연애는 어렵다",808201,수빙 / 팔가락 / 쥬시린시,808201,9.90,https://comic.naver.com/webtoon/list?titleId=808201
37,wed,언덕 위의 제임스,671421,쿠당탕,297560,9.92,https://comic.naver.com/webtoon/list?titleId=671421
38,wed,하렘의 남자들,760001,히어리 / 영빈  / 알파타르트,760001,9.96,https://comic.naver.com/webtoon/list?titleId=760001
39,wed,나를 낳아줘,807308,미티 / 연주,807308,9.53,https://comic.naver.com/webtoon/list?titleId=807308
40,wed,칼부림,602916,고일권,266742,9.91,https://comic.naver.com/webtoon/list?titleId=602916
41,wed,용한소녀,803891,올소,316389,9.97,https://comic.naver.com/webtoon/list?titleId=803891
42,wed,물고기로 살아남기,793887,동우,355367,9.70,https://comic.naver.com/webtoon/list?titleId=793887
43,wed,누가 나를 죽였을까,805730,후,340899,9.87,https://comic.naver.com/webtoon/list?titleId=805730
44,wed,괴물공작의 딸,765158,한바다 / 찬란,765158,9.67,https://comic.naver.com/webtoon/list?titleId=765158
45,wed,수요웹툰의 나강림,771718,이경민 / 송준혁,771718,9.91,https://comic.naver.com/webtoon/list?titleId=771718
46,wed,이십팔세기 광팬,800312,컷부,269378,9.92,https://comic.naver.com/webtoon/list?titleId=800312
47,wed,좀간,796062,옹구 / 다이,796062,9.96,https://comic.naver.com/webtoon/list?titleId=796062
48,wed,행성인간2: 행성의,802940,조석,2,9.96,https://comic.naver.com/webtoon/list?titleId=802940
49,wed,사내고충처리반,801593,정주행 / JINU,801593,9.88,https://comic.naver.com/webtoon/list?titleId=801593
50,wed,무림서부,784417,웨스트 / 정한길 / 컵라면.,784417,9.93,https://comic.naver.com/webtoon/list?titleId=784417
51,wed,줄리에게,808508,제야,311673,9.78,https://comic.naver.com/webtoon/list?titleId=808508
52,wed,두 번 사는 프로듀서,780253,여로운 / 왕십리글쟁이,780253,9.91,https://comic.naver.com/webtoon/list?titleId=780253
53,wed,겨울 정원의 하와르,802835,단청 / 래럿 / 미나토,802835,9.97,https://comic.naver.com/webtoon/list?titleId=802835
54,wed,반귀,760002,세정,302220,9.96,https://comic.naver.com/webtoon/list?titleId=760002
55,wed,옆집남자 친구,797115,꿀삼,356945,9.97,https://comic.naver.com/webtoon/list?titleId=797115
56,wed,주부 육성중,793388,임현,323984,9.97,https://comic.naver.com/webtoon/list?titleId=793388
57,wed,밀행,792654,H.C / 봉선 / 아슬로,792654,9.95,https://comic.naver.com/webtoon/list?titleId=792654
58,wed,메모리얼,791140,상C,353975,9.94,https://comic.naver.com/webtoon/list?titleId=791140
59,wed,영웅&마왕&악당,796466,모모 / 무영자,796466,9.94,https://comic.naver.com/webtoon/list?titleId=796466
60,wed,케찰코아틀 - 헤수스,805745,d몬,333167,9.94,https://comic.naver.com/webtoon/list?titleId=805745
61,wed,로어 올림푸스,750558,레이첼스마이스,335635,9.95,https://comic.naver.com/webtoon/list?titleId=750558
62,wed,내겐 너무 소란한 결혼,799467,이지이 / 포스스튜디오 / 노승아,799467,9.95,https://comic.naver.com/webtoon/list?titleId=799467
63,wed,미시령,697533,모코넛,310754,9.93,https://comic.naver.com/webtoon/list?titleId=697533
64,wed,선배는 나빠요!,795330,쟈바칩,355919,9.58,https://comic.naver.com/webtoon/list?titleId=795330
65,wed,홀리데이,797105,광진,319205,9.88,https://comic.naver.com/webtoon/list?titleId=797105
66,wed,그 남자의 은밀한 하루,800504,탄단 / 이로 / 백묘,800504,9.93,https://comic.naver.com/webtoon/list?titleId=800504
67,wed,어느 백작 영애의 이중생활,799016,Jeu / 킴뽀 / 최아리,799016,9.96,https://comic.naver.com/webtoon/list?titleId=799016
68,wed,하얀 사자의 비밀 신부,800390,봉비 / 임혜,800390,9.72,https://comic.naver.com/webtoon/list?titleId=800390
69,wed,재생존경쟁,793696,미티 / 톨젠,793696,9.68,https://comic.naver.com/webtoon/list?titleId=793696
70,wed,우리의 연애일지,807745,오늘,328189,9.83,https://comic.naver.com/webtoon/list?titleId=807745
71,wed,안미운 우리들,783532,지피,355727,9.92,https://comic.naver.com/webtoon/list?titleId=783532
72,wed,굿헌팅,804989,"HB / 심조, 홍반장",804989,9.89,https://comic.naver.com/webtoon/list?titleId=804989
73,wed,히어로 더 맥시멈,805323,박재이,360717,9.83,https://comic.naver.com/webtoon/list?titleId=805323
74,wed,수플레 팬 케이크,806505,호박,363319,9.90,https://comic.naver.com/webtoon/list?titleId=806505
75,wed,연애고수,801809,햇님,328582,9.93,https://comic.naver.com/webtoon/list?titleId=801809
76,wed,두 마리를 위한 뜰,806304,솜마르,361185,9.90,https://comic.naver.com/webtoon/list?titleId=806304
77,wed,이런 미친 엔딩,802913,LEE세,359557,9.89,https://comic.naver.com/webtoon/list?titleId=802913
78,wed,넷시의 비밀,804871,비온후,325118,9.89,https://comic.naver.com/webtoon/list?titleId=804871
79,wed,나의 계절,774039,박수민,346759,9.85,https://comic.naver.com/webtoon/list?titleId=774039
80,wed,이 짝사랑은 억울하다!,795537,김밀콩,334295,9.88,https://comic.naver.com/webtoon/list?titleId=795537
81,wed,낙원의 이론,791632,무멘 / 정선우,791632,9.87,https://comic.naver.com/webtoon/list?titleId=791632
82,wed,프로듀스 온리원,794417,류가명,355494,9.83,https://comic.naver.com/webtoon/list?titleId=794417
83,wed,아이돌의 비밀 스터디,792120,우아람,354425,9.61,https://comic.naver.com/webtoon/list?titleId=792120
84,wed,필생기,783595,찬성,352450,9.74,https://comic.naver.com/webtoon/list?titleId=783595
85,wed,산의 시간,792372,지님,320922,9.38,https://comic.naver.com/webtoon/list?titleId=792372
