index,day,titleName,titleID,authorName,authorID,rating,url
1,dailyPlus,선녀외전,800850,효빈,358606,9.97,https://comic.naver.com/webtoon/list?titleId=800850
2,dailyPlus,휴재일기,807071,자까,301511,9.97,https://comic.naver.com/webtoon/list?titleId=807071
3,dailyPlus,지옥락,808269,Yuji Kaku,365167,9.90,https://comic.naver.com/webtoon/list?titleId=808269
4,dailyPlus,악마는 없다,807080,없는사람,363673,9.87,https://comic.naver.com/webtoon/list?titleId=807080
5,dailyPlus,황후 자리를 버리겠습니다,807809,김희성 / 갈비 / 한보연,807809,9.90,https://comic.naver.com/webtoon/list?titleId=807809
6,dailyPlus,택배기사,808654,이윤균,365279,9.83,https://comic.naver.com/webtoon/list?titleId=808654
7,dailyPlus,상위 0.001% 랭커의 귀환,808242,팀 감자스콘6 / 유우리,808242,9.70,https://comic.naver.com/webtoon/list?titleId=808242
8,dailyPlus,구멍,807578,단결,364587,9.76,https://comic.naver.com/webtoon/list?titleId=807578
9,dailyPlus,마녀의 소녀,789612,제피가루 / 수국,789612,9.68,https://comic.naver.com/webtoon/list?titleId=789612
10,dailyPlus,호랑이 새끼,804163,552 / 악새 / 우유양,804163,9.82,https://comic.naver.com/webtoon/list?titleId=804163
11,dailyPlus,일진담당일진,797153,GRIMZO,356815,9.87,https://comic.naver.com/webtoon/list?titleId=797153
12,dailyPlus,푸른 가스등,807310,우주봄봄 / JINQ,807310,9.93,https://comic.naver.com/webtoon/list?titleId=807310
13,dailyPlus,성좌들이 내 제자,807170,차지운 / 스튜디오 이너스 / 방구석김씨,807170,9.74,https://comic.naver.com/webtoon/list?titleId=807170
14,dailyPlus,원룸,807436,휘랭,364274,9.29,https://comic.naver.com/webtoon/list?titleId=807436
15,dailyPlus,꿈에서 자유로,787495,2L,352414,9.96,https://comic.naver.com/webtoon/list?titleId=787495
16,dailyPlus,일진과의 전쟁,806817,표,363558,9.47,https://comic.naver.com/webtoon/list?titleId=806817
17,dailyPlus,발칙한 춘향,805429,이Zen / Jean / 금은정,805429,9.90,https://comic.naver.com/webtoon/list?titleId=805429
18,dailyPlus,주체할 수 없는,809005,Guoxiao / Zero,809005,9.93,https://comic.naver.com/webtoon/list?titleId=809005
19,dailyPlus,갬블링 1945,808078,최청우 / Vne / 박스오피스,808078,9.89,https://comic.naver.com/webtoon/list?titleId=808078
20,dailyPlus,잠입! 재벌고,806823,AJ,363492,9.90,https://comic.naver.com/webtoon/list?titleId=806823
21,dailyPlus,어둠 속의 닭은 울지 않는다,807542,제이덴티,364297,9.64,https://comic.naver.com/webtoon/list?titleId=807542
22,dailyPlus,본능적인 그대,803208,정해진 / 갱아 / 이달아,803208,9.91,https://comic.naver.com/webtoon/list?titleId=803208
23,dailyPlus,퇴마록,784813,운 / 이협 / 이우혁,784813,9.93,https://comic.naver.com/webtoon/list?titleId=784813
24,dailyPlus,어메이징 스파이더맨,784852,닉 스펜서 / 라이언 오틀리,784852,9.86,https://comic.naver.com/webtoon/list?titleId=784852
25,dailyPlus,위대한 가문의 검술 천재가 되었다,796534,이동섭 / 전욱,796534,9.47,https://comic.naver.com/webtoon/list?titleId=796534
26,dailyPlus,리얼메이커,807336,리얼메이커,364465,9.59,https://comic.naver.com/webtoon/list?titleId=807336
27,dailyPlus,숲속에서 공작이 주운 것은,801590,이재원 / 젭 / MON쉘,801590,9.95,https://comic.naver.com/webtoon/list?titleId=801590
28,dailyPlus,전생했더니 신입사원,801106,뭉쥐 / 예환 / 대나무집,801106,9.93,https://comic.naver.com/webtoon/list?titleId=801106
29,dailyPlus,귀령왕,784837,손고후 / 박진석,784837,9.75,https://comic.naver.com/webtoon/list?titleId=784837
30,dailyPlus,후궁의 초대,801697,IN홍 / 해옹 / 린아(潾娥),801697,9.88,https://comic.naver.com/webtoon/list?titleId=801697
31,dailyPlus,인자강,799156,김경태 / 진성,799156,9.83,https://comic.naver.com/webtoon/list?titleId=799156
32,dailyPlus,금요일에 만나요,808073,게살버거,365065,8.91,https://comic.naver.com/webtoon/list?titleId=808073
33,dailyPlus,완벽한 쇼윈도,806866,랑땡 / 로즈빈,806866,9.96,https://comic.naver.com/webtoon/list?titleId=806866
34,dailyPlus,초월자 학원의 수강생이 되었다,797222,어쩌다 / 뀨잔느 / 두파치타파,797222,9.78,https://comic.naver.com/webtoon/list?titleId=797222
35,dailyPlus,선배는 남자아이,790879,pom,353851,9.82,https://comic.naver.com/webtoon/list?titleId=790879
36,dailyPlus,괴담게임,808732,미레 / 솔파,808732,9.82,https://comic.naver.com/webtoon/list?titleId=808732
37,dailyPlus,철의 영혼 아누비스,805441,김연승,360913,9.63,https://comic.naver.com/webtoon/list?titleId=805441
38,dailyPlus,"북부 대공 부인, 추워서 못 하겠습니다",805321,"레몬수박, 이건 / 연초",805321,9.97,https://comic.naver.com/webtoon/list?titleId=805321
39,dailyPlus,은하!,800104,그리폰 / 알타리,800104,9.94,https://comic.naver.com/webtoon/list?titleId=800104
40,dailyPlus,도망 여주의 옆집에 살고 있습니다,805705,벨루하 / 김산군,805705,9.95,https://comic.naver.com/webtoon/list?titleId=805705
41,dailyPlus,멸망급 빌런들의 선생님,784843,이지 / 떡구이 / SANA,784843,5.26,https://comic.naver.com/webtoon/list?titleId=784843
42,dailyPlus,어벤저스: 지구 최강의 영웅들,784854,제이슨 아론 / 에드 맥기네스,784854,9.75,https://comic.naver.com/webtoon/list?titleId=784854
43,dailyPlus,"네가 있고, 내가 없는",806261,달피,363290,9.82,https://comic.naver.com/webtoon/list?titleId=806261
44,dailyPlus,세기말 데빌,804418,섀이,360367,9.94,https://comic.naver.com/webtoon/list?titleId=804418
45,dailyPlus,옆집 동생이 뱀파이어면 어떡하죠?!,796533,이만세,356512,9.94,https://comic.naver.com/webtoon/list?titleId=796533
46,dailyPlus,혼전계약서,785837,시원 / 플아다,785837,9.80,https://comic.naver.com/webtoon/list?titleId=785837
47,dailyPlus,관심종자,791255,웅,352179,9.80,https://comic.naver.com/webtoon/list?titleId=791255
48,dailyPlus,비스트번,803458,윤선생,359122,9.84,https://comic.naver.com/webtoon/list?titleId=803458
49,dailyPlus,육식고,804364,반적광,360401,9.67,https://comic.naver.com/webtoon/list?titleId=804364
